transaction_timestamp,creditcard_number,merchant,category,amount,first_name,last_name,gender,street,city,state,zip,latitude,longitude,point_of_presence,job,date_of_birth,transaction_number,unix_time,merchant_latitude,merchant_longitude,is_fraud
1/2/2019 15:57,4908850000000000,fraud_Metz-Boehm,shopping_pos,33.84,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,Radiographer- therapeutic,7/24/1992,4e749af0ac5d82aa9b6fe2d4a090c8af,1325519862,32.278232,-96.450127,0
1/2/2019 15:57,2713910000000000,fraud_Bartoletti and Sons,personal_care,29.5,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,2/13/1964,4ba98f1e3cf68d0b929937106cd8672e,1325519878,33.036954,-91.54294,0
1/2/2019 15:58,180069000000000,fraud_Bode-Rempel,kids_pets,53.75,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,11/1/1969,19372cf7581c523e9c8b132b22d3419e,1325519902,40.740656,-79.104058,0
1/2/2019 15:58,4294930000000,fraud_Gottlieb Group,kids_pets,3.75,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,8/23/1940,7849bdb4f6a7d5648b5787b9d63b631b,1325519939,37.20249,-79.679063,0
1/2/2019 15:59,372509000000000,fraud_Stark-Batz,entertainment,303.48,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,6/18/1985,8b9567c875e673ab88af190c3c80b1d5,1325519944,42.295001,-83.077417,0
1/2/2019 15:59,4301030000000000000,fraud_Conroy-Emard,food_dining,58.51,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,10/26/1978,b3c84ac714efaaefae1a4b50724f01e0,1325519991,40.95558,-80.077244,0
1/2/2019 16:01,630452000000,fraud_Romaguera Ltd,health_fitness,7.1,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,6/12/1972,e0518feb4b5a80f2420fa6ae15e21a16,1325520077,45.751319,-87.30463,0
1/2/2019 16:01,30551600000000,fraud_Kutch-Ferry,home,122.69,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,11/14/1973,c556f5ccb213e0767ed0ed2a170d3b6b,1325520079,35.285074,-81.581323,0
1/2/2019 16:02,4561550000000,fraud_Denesik- Powlowski and Pouros,home,132.29,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,Therapist- art,8/4/1988,2ab65c469a7c4b369cab570607cdfb9e,1325520137,34.240773,-106.948967,0
1/2/2019 16:02,3573030000000000,fraud_Thiel Ltd,travel,3.15,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,Sales professional- IT,1/17/1990,003a57562560683f314b1e5fe29951b3,1325520141,40.234259,-109.945268,0
1/2/2019 16:02,4173950000000000,fraud_Flatley Group,misc_pos,6.76,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,4e794cdb2643355f2822e84821cb22af,1325520176,40.490199,-74.671964,0
1/2/2019 16:03,340951000000000,fraud_Cormier LLC,health_fitness,9.95,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,7/2/1971,ab28976284ada3f165a42b0839f1c4ed,1325520189,42.039134,-74.232867,0
1/2/2019 16:03,377027000000000,fraud_Bashirian Group,shopping_net,6.75,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,4bda4b2961621699fae40e048bb5db9c,1325520193,38.306799,-90.494547,0
1/2/2019 16:04,501803000000,fraud_Lowe- Dietrich and Erdman,kids_pets,166.11,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,9/20/1958,f78975b08ed96c124a92677330b13f83,1325520249,40.788462,-122.178549,0
1/2/2019 16:05,2720430000000000,fraud_Kassulke PLC,shopping_net,6.11,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,Engineer- electronics,8/22/1997,4f6600cd2cb093d47f443263dce3ea5d,1325520320,44.238378,-70.652959,0
1/2/2019 16:06,30273000000000,fraud_Schroeder- Hauck and Treutel,entertainment,88.03,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,0177a24d056ccb159ae2711acb178b1c,1325520376,34.714905,-91.948969,0
1/2/2019 16:06,6547670000000000,fraud_Hagenes- Hermann and Stroman,travel,35.62,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,5/5/1945,69ef933c22a350cead39f6a953c355d8,1325520407,39.021893,-75.949803,0
1/2/2019 16:06,30235000000000,fraud_Botsford PLC,home,18.52,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1/22/1978,eb718e5784e1a59586061abe6900268d,1325520414,43.94721,-88.32683,0
1/2/2019 16:07,4254070000000000,fraud_Shields-Wunsch,health_fitness,65.84,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,5/2/1956,cd9894bdf082193dea0e5c7fbe68984c,1325520446,42.651441,-78.374661,0
1/2/2019 16:08,4642890000000,fraud_Torphy-Goyette,shopping_pos,1.03,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,aed4d82019f3d5ca4f041d0db0d40920,1325520498,40.563461,-94.844358,0
1/2/2019 16:10,4873780000000000,fraud_Botsford and Sons,home,26.14,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,3/10/1974,a2b9bbc4b840fa390b2b40b5b1c85781,1325520600,47.990617,-122.386906,0
1/2/2019 16:10,376445000000000,fraud_Champlin and Sons,home,18.4,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,2ce5a69e71dcc40554351cd43e9101f1,1325520652,41.344199,-102.039662,0
1/2/2019 16:13,38295600000000,fraud_Bahringer Group,health_fitness,9.21,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,0b1783658d6104b7b6c8e611a8ea04f8,1325520824,33.376033,-100.706425,0
1/2/2019 16:14,4939980000000000,fraud_Weber and Sons,food_dining,75.26,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,11/7/1990,5ca3fff448c1ff4fddc6e1c9368275d8,1325520877,26.3411,-98.742926,0
1/2/2019 16:14,4707870000000000,fraud_Wuckert-Goldner,home,136.83,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,Psychologist- counselling,2/4/1967,afd3d61479fddcfd3824578b57db629d,1325520892,35.946154,-82.553258,0
1/2/2019 16:16,2657850000000000,fraud_Friesen-Ortiz,personal_care,8.18,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,11/1/1946,318d3a3e3495f5547387cab7859e25b3,1325520966,41.531748,-82.339854,0
1/2/2019 16:16,4587660000000000000,fraud_Daugherty LLC,kids_pets,21.84,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,Psychotherapist- child,5/8/2004,222ccc41089ce4b7b5c9a7e214f2c553,1325521000,40.680923,-88.185455,0
1/2/2019 16:17,3523900000000000,fraud_Stark-Batz,entertainment,48.49,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,Therapist- drama,11/9/1990,ddc447ad2b94c6c1535a265c65ba069d,1325521034,41.43284,-73.190062,0
1/2/2019 16:18,4128730000000000000,fraud_Klein Group,entertainment,14.82,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,Engineer- production,10/4/1949,27ae81ea032be051a49487221591de6b,1325521081,30.951768,-94.076119,0
1/2/2019 16:18,345934000000000,fraud_Block Group,misc_pos,4.85,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,3/19/1985,2d0b0d470f0360123ffbf25ba2d9daae,1325521083,39.224303,-75.933459,0
1/2/2019 16:18,3533180000000000,fraud_Weber- Thiel and Hammes,kids_pets,8.63,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,11/8/1951,150197506fc5fd84f5605fea9339e83f,1325521088,41.295158,-96.117765,0
1/2/2019 16:18,3534330000000000,fraud_Schmidt-Larkin,home,64.55,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,ab3f8ce9fbcc8971bb7129ae1bb63e64,1325521111,46.135669,-109.526037,0
1/2/2019 16:19,4561550000000,fraud_Pollich LLC,home,67.09,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,Therapist- art,8/4/1988,7eb1acdfd07b154f802dbdf221df897b,1325521171,35.101325,-105.817325,0
1/2/2019 16:21,5456780000000000,fraud_Pacocha-Weissnat,kids_pets,120.39,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,5/25/1954,5c3b087f22d6a9ee4772f025059cee4d,1325521275,40.128951,-79.882989,0
1/2/2019 16:21,4990490000000,fraud_Kozey-McDermott,travel,4.7,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,12/13/1960,9e2e7f3f20a1c75e5e087a315ce3d2b9,1325521286,39.635856,-78.894496,0
1/2/2019 16:21,370877000000000,fraud_Jast Ltd,shopping_net,57.82,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,3/6/1984,532b2788c4f86687fc1910125ce21946,1325521298,36.813357,-81.130964,0
1/2/2019 16:22,36722700000000,fraud_Durgan- Gislason and Spencer,home,53.28,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,10/28/1987,999a8ee73afcbcd94807c340c68801ac,1325521356,32.603087,-111.023774,0
1/2/2019 16:24,4890420000000000000,fraud_Klocko- Runolfsdottir and Breitenberg,health_fitness,93.67,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,4/30/1979,a83fdaa3e8ec9463d96c0a2e5b166389,1325521484,39.199571,-121.296995,0
1/2/2019 16:26,30082000000000,fraud_O'Connell-Ullrich,home,71.98,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,Pilot- airline,6/23/1934,f874413a04a21b0eae16fc65bcd2547a,1325521603,26.920706,-82.607925,0
1/2/2019 16:26,4736850000000000000,fraud_Gutmann- McLaughlin and Wiza,home,21.5,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,Surveyor- land/geomatics,5/23/1953,5d259b8a7461d3d50bb411bcd062ef92,1325521614,45.361626,-72.94472,0
1/2/2019 16:28,4800400000000000,fraud_Wilkinson PLC,kids_pets,146.6,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),4/2/2028,ee46342583f2f25dd78f29b82412ee96,1325521683,42.486036,-96.461106,0
1/2/2019 16:30,3583640000000000,fraud_Schmidt-Larkin,home,29.77,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,3c622fca39ec8a0eb75b72e39e8a82d1,1325521859,40.96745,-75.276165,0
1/2/2019 16:31,584674000000,fraud_Nienow PLC,entertainment,19.03,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,8/13/1930,25717db5d0276a79d1d471728bbf1bb4,1325521905,47.495314,-102.021563,0
1/2/2019 16:37,4294040000000000,fraud_Boehm- Block and Jakubowski,misc_pos,1.94,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,12/31/1986,195b01eff33ae5df7b438123edafdce9,1325522227,33.317856,-81.462973,0
1/2/2019 16:37,6501310000000000,fraud_Baumbach- Strosin and Nicolas,shopping_pos,2.83,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,Merchandiser- retail,5/5/1987,e0a9cf2800324e9f8e9f85df889f4aaf,1325522278,30.800898,-104.358017,0
1/2/2019 16:39,6011860000000000,fraud_Heaney-Marquardt,entertainment,9.02,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,Programme researcher- broadcasting/film/video,7/6/1952,2b01004c2e7420352e96811171f45e44,1325522363,36.300052,-97.405388,0
1/2/2019 16:41,3582750000000000,fraud_Turcotte- Batz and Buckridge,health_fitness,3.82,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,8/8/1966,98266f8a5038612a866cbd30a8e66860,1325522471,34.518477,-93.246026,0
1/2/2019 16:41,2288750000000000,fraud_Beer-Jast,kids_pets,71.53,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1/24/1967,c83f32ad3c7e2f6604732379ba590a5f,1325522494,34.625819,-105.583136,0
1/2/2019 16:42,4992350000000000000,fraud_Torphy-Kertzmann,health_fitness,24.13,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1/9/1956,fa4e479583c59a1b310e9176df42af0f,1325522550,42.17138,-88.480461,0
1/2/2019 16:42,4742880000000000000,fraud_Grimes LLC,entertainment,7.47,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,Scientist- research (maths),4/13/1991,6547714e5dba94697e5edea93ff7e2f3,1325522552,20.693557,-155.494865,0
1/2/2019 16:43,3533010000000000,fraud_Beer-Jast,kids_pets,4.26,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,3/1/1994,2cb074b88f733f0efed070aae4719754,1325522612,43.249975,-75.069105,0
1/2/2019 16:43,4878360000000000,fraud_Goldner-Lemke,entertainment,71.31,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,Pilot- airline,8/14/1949,46a2fc44ae2a0a64bb5148066cc9f6b7,1325522625,42.106982,-94.344243,0
1/2/2019 16:44,340954000000000,fraud_Jacobi and Sons,shopping_pos,5.52,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,Doctor- hospital,5/18/1980,7b6ed01f6c4dfb7dfb554bad88d00262,1325522644,42.230556,-83.308495,0
1/2/2019 16:44,3598220000000000,fraud_Hamill-D'Amore,health_fitness,78.38,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,Librarian- public,10/21/1970,147168909a41a990ad7f51e2cd1756b1,1325522669,40.613393,-73.379723,0
1/2/2019 16:45,4736850000000000000,fraud_Schumm- McLaughlin and Carter,food_dining,37.24,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,Surveyor- land/geomatics,5/23/1953,730402c52ba7643e8fc0efaff145782f,1325522756,45.599088,-74.08381,0
1/2/2019 16:46,3518670000000000,fraud_Williamson LLC,misc_pos,8.17,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,11/12/1996,db0d975b3c13526b66071918b1c132f6,1325522793,40.014066,-83.784388,0
1/2/2019 16:48,4646850000000000000,fraud_Marvin-Lind,personal_care,6.2,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,6/25/1990,7c3b7b151f5c3b7537bab99929bd86bc,1325522936,41.203135,-73.714004,0
1/2/2019 16:50,5559860000000000,fraud_Runolfsdottir- Mueller and Hand,entertainment,2.49,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,0ef8fdabb3576f1c6903bead3c33a122,1325523048,41.313921,-123.008701,0
1/2/2019 16:50,4198470000000,fraud_Hyatt- Russel and Gleichner,health_fitness,7.48,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,8/20/1971,88d85f9e8af7034bd627ed73a516021e,1325523057,40.539669,-96.305504,0
1/2/2019 16:53,30561200000000,fraud_Moore- Dibbert and Koepp,misc_net,4.03,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,Scientist- research (maths),10/1/1998,2251b92d18a1fad305d2d1f42d1cfb63,1325523229,39.962643,-75.685404,0
1/2/2019 16:54,4710830000000000000,fraud_Schuppe-Schuppe,food_dining,86.31,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964,58e538cb63298a00e28196c2e490c57e,1325523266,49.783535,-109.016342,0
1/2/2019 16:54,373905000000000,fraud_Feil- Hilpert and Koss,food_dining,12.67,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,d128d5c076f998d9a65ce4bafddbc6f2,1325523274,32.867683,-98.423675,0
1/2/2019 16:55,4400010000000000000,fraud_Quitzon- Green and Bashirian,shopping_pos,3.43,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,Nurse- children's,9/15/1980,d8e59bd583bae6a494959b8b84e3b966,1325523302,40.676521,-99.062034,0
1/2/2019 16:56,3534330000000000,fraud_Treutel-King,travel,499.8,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,bf545718c84098b9852e5037ae41dc7b,1325523382,45.20827,-109.176264,0
1/2/2019 16:57,378858000000000,fraud_Lubowitz- Terry and Stracke,personal_care,22.27,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1/29/1935,43a9776166662518eb230fbddb3f00a2,1325523429,34.350481,-112.823297,0
1/2/2019 16:58,4294040000000000,fraud_Botsford and Sons,home,51.16,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,12/31/1986,4c162e42760f430b7df6913c1d0d0470,1325523529,34.32686,-82.345559,0
1/2/2019 16:59,341546000000000,fraud_O'Connell- Botsford and Hand,home,41,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,Administrator- education,11/9/1939,ec78a3e309337a015d3eca273698d403,1325523579,64.842781,-166.288628,0
1/2/2019 17:00,630425000000,fraud_Douglas- Schneider and Turner,shopping_pos,5.67,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,c3ed2ba1cc33f09222fa571474144d37,1325523618,39.221941,-79.138232,0
1/2/2019 17:05,639024000000,fraud_Romaguera Ltd,health_fitness,13.42,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,6/5/1991,67a2710f96426114c28150f351b688f4,1325523908,44.414366,-74.650714,0
1/2/2019 17:06,4908850000000000,fraud_Bartoletti and Sons,personal_care,27.26,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,Radiographer- therapeutic,7/24/1992,cb2886648b1e49d0ec9e72432a47ad81,1325523970,33.149791,-97.35632,0
1/2/2019 17:06,630423000000,fraud_Dare-Marvin,entertainment,17.6,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,6/21/1978,16d23c2becdc63e6c9419129ed633d93,1325523971,48.989044,-118.907785,0
1/2/2019 17:07,375849000000000,fraud_Gutmann- McLaughlin and Wiza,home,54.47,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,c959bb9851fd07bf43c92a2a1009aa90,1325524039,31.311385,-98.641014,0
1/2/2019 17:09,4707870000000000,fraud_Fritsch and Sons,health_fitness,73.13,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,Psychologist- counselling,2/4/1967,42d1a52b67290e291315f3dee87ad69f,1325524157,37.567377,-82.77745,0
1/2/2019 17:09,5456710000000000,fraud_Champlin- Rolfson and Connelly,travel,6.48,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,10/24/1961,38bfac7b3cce536ef33a5d064a324438,1325524171,35.906759,-104.71956,0
1/2/2019 17:10,4178100000000000,fraud_Bauch-Blanda,entertainment,30.68,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,Horticulturist- commercial,3/29/1981,81d73e50569e5280e23abe483e6ab81b,1325524207,42.757452,-86.899747,0
1/2/2019 17:11,30026800000000,fraud_Gutmann- McLaughlin and Wiza,home,71.36,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,9/3/1979,dfdbdd272f0a5f070c2b7c9aba6aba51,1325524298,33.152793,-90.824384,0
1/2/2019 17:11,342351000000000,fraud_Goyette Inc,shopping_net,1.7,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,6/8/1990,2ceee454d14107fe03a47c12037617ab,1325524298,33.736512,-84.560892,0
1/2/2019 17:13,30407700000000,fraud_Friesen-Ortiz,personal_care,9.14,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,10/13/1991,7609447c26398cd107536f362f277816,1325524408,41.630298,-76.413484,0
1/2/2019 17:13,4635330000000000,fraud_Heathcote- Yost and Kertzmann,shopping_net,18.18,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,7/10/1983,abc54f4726921b3a66bc415022143668,1325524411,38.57082,-76.183142,0
1/2/2019 17:13,2706980000000000,fraud_Effertz LLC,entertainment,67.72,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,12/18/1978,6d7624293addc2d7f36fc799c80e557d,1325524412,38.796944,-83.260223,0
1/2/2019 17:14,372520000000000,fraud_Fadel-Hilpert,health_fitness,2.39,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2/20/2000,2a849014e7c969a18b4c76ef10c90d8b,1325524478,48.477195,-94.075574,0
1/2/2019 17:15,6011580000000000,fraud_Botsford and Sons,home,225.7,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,6/27/1970,25bb3e3e1d8d154ccef71d0ea27446ab,1325524558,39.27676,-93.149589,0
1/2/2019 17:16,4147610000000000,fraud_Dare-Gibson,health_fitness,104.44,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,7/26/1944,1a9625bbf9c24c615047e77afc730de3,1325524607,43.925404,-94.069314,0
1/2/2019 17:18,4958590000000000000,fraud_Torp- Muller and Borer,health_fitness,6.89,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950,be6f624ec867e8c0f6c4ca6e3f89ac12,1325524696,39.191625,-77.090912,0
1/2/2019 17:18,2714020000000000,fraud_Windler LLC,kids_pets,22.45,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,8/30/1995,b7aadd3743f5d03b3880afaf990588fa,1325524714,40.665384,-80.890073,0
1/2/2019 17:20,4900630000000,fraud_Barrows PLC,shopping_pos,7.9,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,9/22/1973,e7616ca6b4d58c5b81193d1ac9b00fc5,1325524814,34.817388,-117.602241,0
1/2/2019 17:21,4103160000000,fraud_Kutch-Wilderman,home,83.86,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,6/27/1982,d3645801987081d601f933a635dfdb9f,1325524887,33.605383,-101.076334,0
1/2/2019 17:22,3551220000000000,fraud_Dooley Inc,shopping_pos,40.4,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,8becd4763342ce21d1f11ccbac915205,1325524952,43.857905,-75.165136,0
1/2/2019 17:23,3576430000000000,fraud_Boyer PLC,shopping_net,6.06,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,25f087d6ad3b797a8d3ed6a388cff37e,1325524982,34.402999,-112.392071,0
1/2/2019 17:23,346273000000000,fraud_Fadel- Mertz and Rippin,entertainment,113.77,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,10/22/1991,8f35cf48cae1375fcd3f5700dbbae1cc,1325525000,36.783809,-80.4117,0
1/2/2019 17:26,630442000000,fraud_Hagenes- Hermann and Stroman,travel,2.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,7/26/1965,d6779e0aee16edd053ded0135041578f,1325525204,32.867241,-99.135129,0
1/2/2019 17:30,6011350000000000,fraud_Bahringer- Bergnaum and Quitzon,home,7.72,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,7/12/1980,a7a98fa24ee3c0c4ae553b89dd9dbeea,1325525443,34.373585,-87.428977,0
1/2/2019 17:33,3586010000000000,fraud_Emmerich-Rau,personal_care,57.35,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/1984,213f8e8f136fb221e9bff53c68a2d616,1325525599,47.208321,-122.055566,0
1/2/2019 17:34,30197400000000,fraud_Reichel Inc,entertainment,193.5,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,9/19/1987,40853ab3bcc62f66ce003a803af5379d,1325525660,36.153251,-78.394959,0
